datetime,close,volume
2023-01-06 02:00:00,16841.69412137,7692.751451635911
2023-01-06 03:00:00,16837.85568543,5108.526658477906
2023-01-06 04:00:00,16830.8146635,6582.8857549112345
2023-01-06 05:00:00,16807.96766811,6611.784765966523
2023-01-06 06:00:00,16791.44149783,7106.925222260473
2023-01-06 07:00:00,16797.64039133,6208.773095567543
2023-01-06 08:00:00,16808.27025393,5464.54003876414
2023-01-06 09:00:00,16791.60732037,8624.8125900889
2023-01-06 10:00:00,16772.7637178,6642.5880163875
2023-01-06 11:00:00,16750.16446525,12223.918276347456
2023-01-06 12:00:00,16735.86463838,7830.536868541622
2023-01-06 13:00:00,16775.53961275,21385.602856733745
2023-01-06 14:00:00,16753.1344513,13950.51437069306
2023-01-06 15:00:00,16845.38695138,16992.323222633633
2023-01-06 16:00:00,16829.83323375,12938.969302824124
2023-01-06 17:00:00,16822.48282152,8993.728358603297
2023-01-06 18:00:00,16854.28271769,10225.721263027155
2023-01-06 19:00:00,16941.20510791,16827.10015310038
2023-01-06 20:00:00,16897.69042911,21267.92056846039
2023-01-06 21:00:00,16934.24547694,8972.08974036673
2023-01-06 22:00:00,16958.04350918,6386.543620319328
2023-01-06 23:00:00,16955.91623147,7027.618691749071
2023-01-07 00:00:00,16982.69701092,6056.786729607862
2023-01-07 01:00:00,16958.49815824,4476.394187291788
2023-01-07 02:00:00,16945.90638863,4289.747661344449
2023-01-07 03:00:00,16959.20292316,4418.539836819002
2023-01-07 04:00:00,16935.53280742,3829.996590771283
2023-01-07 05:00:00,16935.69731309,3661.270010488712
2023-01-07 06:00:00,16940.55906265,4276.785228602949
2023-01-07 07:00:00,16954.98199748,3869.078446000789
2023-01-07 08:00:00,16923.39383041,5270.689616406967
2023-01-07 09:00:00,16936.25602257,4244.918906367252
2023-01-07 10:00:00,16926.49666429,4963.642393778178
2023-01-07 11:00:00,16923.44769053,4868.897139628342
2023-01-07 12:00:00,16916.26055381,5909.410732051502
2023-01-07 13:00:00,16921.82646711,6144.506562505214
2023-01-07 14:00:00,16939.37691021,5895.758871027302
2023-01-07 15:00:00,16948.32169276,4064.8654287418335
2023-01-07 16:00:00,16923.08939183,5463.744607784463
2023-01-07 17:00:00,16934.37291236,4300.719357247173
2023-01-07 18:00:00,16937.25223174,3383.649745150129
2023-01-07 19:00:00,16953.01632488,3784.1486230308633
2023-01-07 20:00:00,16950.11599604,4447.059698890472
2023-01-07 21:00:00,16944.87677263,4050.872429904297
2023-01-07 22:00:00,16940.88097533,3866.430791382668
2023-01-07 23:00:00,16942.72445554,3988.2240503095873
2023-01-08 00:00:00,16934.29695087,6646.05359449519
2023-01-08 01:00:00,16937.87362036,4508.377405255145
2023-01-08 02:00:00,16926.42976826,3326.5343399991534
2023-01-08 03:00:00,16947.51728175,4559.369159684418
2023-01-08 04:00:00,16941.77714632,3182.2871230186443
2023-01-08 05:00:00,16944.66658803,3334.73505020874
2023-01-08 06:00:00,16953.93890496,4185.349151710127
2023-01-08 07:00:00,16962.04399564,3997.8519732198506
2023-01-08 08:00:00,16953.09486188,4878.711586378447
2023-01-08 09:00:00,16941.09684857,7036.607659452147
2023-01-08 10:00:00,16936.87998733,3840.243730629321
2023-01-08 11:00:00,16919.39575482,4598.72759741927
2023-01-08 12:00:00,16931.01066335,4525.729700221907
2023-01-08 13:00:00,16932.28541215,4228.945283734104
2023-01-08 14:00:00,16961.10849221,5602.712879307331
2023-01-08 15:00:00,17002.95415684,10650.183315549582
2023-01-08 16:00:00,16928.83398417,12209.352159598082
2023-01-08 17:00:00,16916.95072822,5815.3700592309
2023-01-08 18:00:00,16930.17651194,4236.135807958363
2023-01-08 19:00:00,16932.32011143,4057.801973785983
2023-01-08 20:00:00,16961.43777634,9465.738342972903
2023-01-08 21:00:00,16949.2697615,6566.149050900528
2023-01-08 22:00:00,16963.99119491,5040.230349530896
2023-01-08 23:00:00,17132.67774701,20207.44087177978
2023-01-09 00:00:00,17188.47060236,20379.215977557364
2023-01-09 01:00:00,17179.20541477,11771.246882424875
2023-01-09 02:00:00,17198.89600386,17572.74944336378
2023-01-09 03:00:00,17204.34597942,8829.32677096502
2023-01-09 04:00:00,17230.75998059,12746.64775821984
2023-01-09 05:00:00,17207.56634843,9491.123370272491
2023-01-09 06:00:00,17190.22173199,7641.40443517495
2023-01-09 07:00:00,17205.24677604,7687.052237257903
2023-01-09 08:00:00,17197.97608085,10392.009360228676
2023-01-09 09:00:00,17239.02778184,14133.18626577594
2023-01-09 10:00:00,17264.95869738,12550.897880758415
2023-01-09 11:00:00,17239.54385052,8744.649055563017
2023-01-09 12:00:00,17253.97112213,8609.295224257017
2023-01-09 13:00:00,17234.93175208,13831.062984424649
2023-01-09 14:00:00,17268.82528158,15380.991818643324
2023-01-09 15:00:00,17265.46899597,20744.040551491024
2023-01-09 16:00:00,17326.14397611,18065.10821460928
2023-01-09 17:00:00,17362.53712616,14026.15526656387
2023-01-09 18:00:00,17354.93934593,16205.163333633094
2023-01-09 19:00:00,17294.9886049,11442.79682718759
2023-01-09 20:00:00,17214.34976574,20752.06294597696
2023-01-09 21:00:00,17183.28135444,13466.500557001273
2023-01-09 22:00:00,17207.29827016,6354.664493555983
2023-01-09 23:00:00,17186.40558951,8664.80712780009
2023-01-10 00:00:00,17222.83207332,8991.877646316634
2023-01-10 01:00:00,17199.06493354,9481.307398110008
2023-01-10 02:00:00,17193.08296561,10845.161744856834
2023-01-10 03:00:00,17213.31196466,5989.596415239849
2023-01-10 04:00:00,17226.99993818,7085.848974678878
2023-01-10 05:00:00,17241.19223975,5847.611361279225
2023-01-10 06:00:00,17206.2742831,7313.26440683335
2023-01-10 07:00:00,17207.33947205,7119.30169419864
2023-01-10 08:00:00,17257.86318005,11611.056057079197
2023-01-10 09:00:00,17253.50913559,7613.028154672829
2023-01-10 10:00:00,17275.36427323,7721.4445845558275
2023-01-10 11:00:00,17256.23128879,7613.473857190046
2023-01-10 12:00:00,17224.7339469,9459.36633963249
2023-01-10 13:00:00,17249.62443397,9334.60733861957
2023-01-10 14:00:00,17292.55140396,24227.487158431308
2023-01-10 15:00:00,17326.23587415,22653.159821323672
2023-01-10 16:00:00,17311.6326039,12623.511721785351
2023-01-10 17:00:00,17321.19356683,8695.912205528204
2023-01-10 18:00:00,17436.14944461,17489.89096446749
2023-01-10 19:00:00,17435.10322876,12433.80895284909
2023-01-10 20:00:00,17481.6872439,14894.03743895549
2023-01-10 21:00:00,17466.71204115,8381.024034598515
2023-01-10 22:00:00,17433.10764274,8132.707058147246
2023-01-10 23:00:00,17444.8276131,7942.424674701611
2023-01-11 00:00:00,17471.45695651,8976.988766792374
2023-01-11 01:00:00,17463.50323425,9609.33430218435
2023-01-11 02:00:00,17389.57443157,9103.489510036605
2023-01-11 03:00:00,17422.62481313,8091.403617357308
2023-01-11 04:00:00,17413.92107205,5872.04603479047
2023-01-11 05:00:00,17410.19362581,7240.840162927454
2023-01-11 06:00:00,17440.43764453,9985.112395935988
2023-01-11 07:00:00,17447.87224863,9862.14857499266
2023-01-11 08:00:00,17447.33455115,9116.998149530336
2023-01-11 09:00:00,17451.64269433,8515.131932091788
2023-01-11 10:00:00,17443.49473322,6681.623817266011
2023-01-11 11:00:00,17442.70365703,7526.765739744441
2023-01-11 12:00:00,17423.01404271,10263.310453161905
2023-01-11 13:00:00,17417.14823251,10810.386447690727
2023-01-11 14:00:00,17415.58770146,15278.190130725236
2023-01-11 15:00:00,17337.21392067,18435.676056265165
2023-01-11 16:00:00,17349.65861861,10207.737197924822
2023-01-11 17:00:00,17383.66528906,8334.916668915177
2023-01-11 18:00:00,17491.95584395,28060.468868216147
2023-01-11 19:00:00,17559.14720201,17197.221741721478
2023-01-11 20:00:00,17556.61811785,15271.486469265064
2023-01-11 21:00:00,17562.7223852,10106.18043385728
2023-01-11 22:00:00,17555.81042769,15095.283527120402
2023-01-11 23:00:00,17949.45204305,39983.55427264928
2023-01-12 00:00:00,18258.6169159,37578.77143925461
2023-01-12 01:00:00,18230.59047178,29134.502195330828
2023-01-12 02:00:00,18210.4190641,23108.063628086315
2023-01-12 03:00:00,18230.03580732,11955.936258513702
2023-01-12 04:00:00,18213.09788835,9441.471271023407
2023-01-12 05:00:00,18091.73732912,14755.91946673803
2023-01-12 06:00:00,18148.1311366,10719.11012965007
2023-01-12 07:00:00,18136.86322408,9283.569672258727
2023-01-12 08:00:00,18155.58196765,11603.034422200066
2023-01-12 09:00:00,18166.04124014,10054.11721790431
2023-01-12 10:00:00,18189.65501889,11418.762660235425
2023-01-12 11:00:00,18201.00184827,10129.229385437186
2023-01-12 12:00:00,18274.5769215,18645.1051070159
2023-01-12 13:00:00,18290.7893819,66242.11101891183
2023-01-12 14:00:00,18002.28671187,51333.77242041681
2023-01-12 15:00:00,18091.05128763,29547.36770319104
2023-01-12 16:00:00,18136.99590148,18911.552899059978
2023-01-12 17:00:00,18840.78793131,49849.1470536424
2023-01-12 18:00:00,18809.03983881,42057.03805411046
2023-01-12 19:00:00,18880.56420143,30544.79621495357
2023-01-12 20:00:00,19049.76753089,21806.334435665867
2023-01-12 21:00:00,18837.08074796,27771.026026922995
2023-01-12 22:00:00,18919.48721025,10424.370119184689
2023-01-12 23:00:00,18849.86498793,10468.03192356124
2023-01-13 00:00:00,18784.66748982,18022.638807133542
2023-01-13 01:00:00,18815.20210938,10879.073676074797
2023-01-13 02:00:00,18838.78718727,10258.126732606348
2023-01-13 03:00:00,18878.33790397,9677.773561253727
2023-01-13 04:00:00,18825.31666444,9184.9979332785
2023-01-13 05:00:00,18789.93484905,9665.976583455473
2023-01-13 06:00:00,18855.91132028,8166.746909516447
2023-01-13 07:00:00,18826.02638319,11041.11784725888
2023-01-13 08:00:00,18812.38235055,9095.230758080164
2023-01-13 09:00:00,18909.79793383,15015.669260132176
2023-01-13 10:00:00,19045.87160254,22080.919464214043
2023-01-13 11:00:00,18923.85040655,16637.867236115533
2023-01-13 12:00:00,18861.11519226,14703.83658883622
2023-01-13 13:00:00,18855.82518046,13768.774552650291
2023-01-13 14:00:00,19001.08874097,27536.48394421465
2023-01-13 15:00:00,19261.06009411,51453.60741804008
2023-01-13 16:00:00,19134.70797881,27395.39361202454
2023-01-13 17:00:00,19257.75512559,29669.418037728632
2023-01-13 18:00:00,19296.11608388,19819.97539901406
2023-01-13 19:00:00,19362.53565545,16330.110482422762
2023-01-13 20:00:00,19474.7805253,23311.27676136107
2023-01-13 21:00:00,19823.07162648,36027.72316490312
2023-01-13 22:00:00,19858.7300054,28557.580638084324
2023-01-13 23:00:00,19933.9879089,14081.436113218871
2023-01-14 00:00:00,20896.13425903,86090.87206254034
2023-01-14 01:00:00,20932.71105246,35777.22670563008
2023-01-14 02:00:00,20950.16127086,29279.653803683777
2023-01-14 03:00:00,20983.30827601,19414.17791956317
2023-01-14 04:00:00,20904.68826416,16907.314764430095
2023-01-14 05:00:00,20841.86708596,15680.715213285452
2023-01-14 06:00:00,20963.33760592,11983.02289737903
2023-01-14 07:00:00,20904.19267803,11126.782090314917
2023-01-14 08:00:00,21006.61230897,13145.667485959068
2023-01-14 09:00:00,20534.78046975,44196.43875031831
2023-01-14 10:00:00,20503.73286584,22777.731608475173
2023-01-14 11:00:00,20730.24520961,18437.774389865925
2023-01-14 12:00:00,20919.8200731,22365.734932252875
2023-01-14 13:00:00,20947.21028079,16814.33633118189
2023-01-14 14:00:00,20840.14310909,30177.668755530754
2023-01-14 15:00:00,20794.63828005,20654.60716107548
2023-01-14 16:00:00,20818.93505024,15201.355397535288
2023-01-14 17:00:00,20755.9203975,15096.051942750531
2023-01-14 18:00:00,20771.85634099,11409.428653153453
2023-01-14 19:00:00,20788.54033775,10765.902339128086
2023-01-14 20:00:00,20886.0354669,7958.982681019784
2023-01-14 21:00:00,20908.02999631,10213.218680391845
2023-01-14 22:00:00,20987.82230155,6720.777040025639
2023-01-14 23:00:00,20957.60762512,9961.033308009735
2023-01-15 00:00:00,20770.34676974,18133.619968311752
2023-01-15 01:00:00,20777.33729017,9852.390902906054
2023-01-15 02:00:00,20689.4219977,9298.972890155956
2023-01-15 03:00:00,20720.57392471,10734.451634510617
2023-01-15 04:00:00,20708.55126678,5734.796945258819
2023-01-15 05:00:00,20757.91094655,6254.13547032184
2023-01-15 06:00:00,20729.98394486,5372.807338483025
2023-01-15 07:00:00,20748.88629673,6910.942166146579
2023-01-15 08:00:00,20622.39560793,11089.371821440684
2023-01-15 09:00:00,20755.13504922,10523.123539063236
2023-01-15 10:00:00,20737.26230571,6390.009660470151
2023-01-15 11:00:00,20731.52632673,6375.189534427465
2023-01-15 12:00:00,20704.8443437,5908.401935827666
2023-01-15 13:00:00,20710.46332072,8674.789703539838
2023-01-15 14:00:00,20796.95710818,8300.537296844028
2023-01-15 15:00:00,20910.94373166,16929.1723098867
2023-01-15 16:00:00,20876.86433756,12032.267640364616
2023-01-15 17:00:00,20928.96801097,14044.967995591447
2023-01-15 18:00:00,20826.98324209,14897.075293786207
2023-01-15 19:00:00,20867.16744686,6411.157639136117
2023-01-15 20:00:00,20907.83387909,6023.474337061665
2023-01-15 21:00:00,20905.0893186,4734.676221204077
2023-01-15 22:00:00,20926.15955743,7803.661109575377
2023-01-15 23:00:00,20876.46572975,6979.545496384109
2023-01-16 00:00:00,20975.14267354,12750.266825494156
2023-01-16 01:00:00,21182.19272377,29314.15779214381
2023-01-16 02:00:00,21208.61231719,23208.86076103535
2023-01-16 03:00:00,21081.20074709,14714.75544677302
2023-01-16 04:00:00,21158.51067114,10036.06197256476
2023-01-16 05:00:00,21206.32199812,8218.86866735866
2023-01-16 06:00:00,21162.93108153,11531.84778816365
2023-01-16 07:00:00,21102.04005862,8872.272523848744
2023-01-16 08:00:00,20753.16989399,28341.908949900386
2023-01-16 09:00:00,20833.08075884,11632.7553045554
2023-01-16 10:00:00,20856.98497633,9985.549006792146
2023-01-16 11:00:00,20815.54693955,8284.522466514021
2023-01-16 12:00:00,20790.88349856,8193.32573521975
2023-01-16 13:00:00,20834.18551688,8679.412344031442
2023-01-16 14:00:00,20868.95240958,11512.69397286344
2023-01-16 15:00:00,21001.55263938,29384.725892981067
2023-01-16 16:00:00,21000.89969135,13962.538111714164
2023-01-16 17:00:00,21110.48161603,16974.331581408365
2023-01-16 18:00:00,21285.79480835,15724.15094152696
2023-01-16 19:00:00,21310.32709015,24485.20243711312
2023-01-16 20:00:00,21300.78932175,16888.787529798134
2023-01-16 21:00:00,21139.32767884,14413.916948077354
2023-01-16 22:00:00,21182.60362494,6906.89572870983
2023-01-16 23:00:00,21189.25077986,7105.068260827067
2023-01-17 00:00:00,21117.05379268,18993.39348735609
2023-01-17 01:00:00,21043.12415716,17165.16394969819
2023-01-17 02:00:00,21108.10925819,8090.313075629991
2023-01-17 03:00:00,21133.91622853,7348.590286361812
2023-01-17 04:00:00,21168.34330392,9601.605380245668
2023-01-17 05:00:00,21161.10260379,6512.2349731912645
2023-01-17 06:00:00,21079.11975929,6726.360274427612
2023-01-17 07:00:00,21138.98775559,9103.400969716238
2023-01-17 08:00:00,21206.32414921,8986.700433435803
2023-01-17 09:00:00,21174.22857764,8831.093303286587
2023-01-17 10:00:00,21141.23755577,9773.241019473113
2023-01-17 11:00:00,21231.45901595,9206.804894182578
2023-01-17 12:00:00,21263.97812175,15788.416743298378
2023-01-17 13:00:00,21245.62323702,9476.860412497008
2023-01-17 14:00:00,21282.72507169,49812.58074622626
2023-01-17 15:00:00,21178.24477995,28502.74379155066
2023-01-17 16:00:00,21165.73765911,16547.02083212925
2023-01-17 17:00:00,21223.45354401,12332.9003524431
2023-01-17 18:00:00,21369.27429025,15368.040649635148
2023-01-17 19:00:00,21336.33506341,13286.97529625166
2023-01-17 20:00:00,21393.88085736,12335.672342780836
2023-01-17 21:00:00,21315.36482396,10276.937326345977
2023-01-17 22:00:00,21219.95705292,7513.371506232454
2023-01-17 23:00:00,21144.60000095,13432.809865004285
2023-01-18 00:00:00,21208.73901241,10750.13422405353
2023-01-18 01:00:00,21252.6255798,8812.45906880984
2023-01-18 02:00:00,21294.11353471,14976.19203920036
2023-01-18 03:00:00,21261.1134497,11274.357454351675
2023-01-18 04:00:00,21272.51669945,6730.468897542645
2023-01-18 05:00:00,21314.81437443,7132.572276256436
2023-01-18 06:00:00,21267.86706733,6713.231583204813
2023-01-18 07:00:00,21302.4791124,7917.044731295512
2023-01-18 08:00:00,21250.57526228,9294.721262487568
2023-01-18 09:00:00,21229.20309929,11316.797947279898
2023-01-18 10:00:00,21188.40880606,7778.92155260054
2023-01-18 11:00:00,21201.69949713,7678.934786585574
2023-01-18 12:00:00,21260.43586527,8822.091769012837
2023-01-18 13:00:00,21410.20320295,27562.8121912463
2023-01-18 14:00:00,21425.41026885,36557.28241453807
2023-01-18 15:00:00,21036.90562143,43030.57216442105
2023-01-18 16:00:00,20842.43199619,60418.87454783233
2023-01-18 17:00:00,20883.00135209,43453.06381187314
2023-01-18 18:00:00,20940.90979125,22066.00168070352
2023-01-18 19:00:00,20899.66989101,10364.914502633406
2023-01-18 20:00:00,20732.21546353,18709.93618900788
2023-01-18 21:00:00,20790.27394287,11568.828890666828
2023-01-18 22:00:00,20813.33667229,9980.086638411758
2023-01-18 23:00:00,20689.47771613,12192.760102399268
2023-01-19 00:00:00,20692.53279277,12261.238975107608
2023-01-19 01:00:00,20726.74927292,9592.9642730072
2023-01-19 02:00:00,20775.81730261,9756.37815546502
2023-01-19 03:00:00,20756.60926629,10879.153938094343
2023-01-19 04:00:00,20817.07043575,9332.900026190462
2023-01-19 05:00:00,20814.02690199,6507.734668813205
2023-01-19 06:00:00,20831.37273236,7056.28905289769
2023-01-19 07:00:00,20821.94974107,7534.719146295449
2023-01-19 08:00:00,20774.31841707,10360.371881759227
2023-01-19 09:00:00,20795.75006103,9390.58179272565
2023-01-19 10:00:00,20804.36518482,7757.385972719472
2023-01-19 11:00:00,20750.53968533,9330.77740787532
2023-01-19 12:00:00,20735.05985871,11237.809751423943
2023-01-19 13:00:00,20784.34213928,15586.932256823333
2023-01-19 14:00:00,20800.89131345,18660.545763231745
2023-01-19 15:00:00,20875.47934521,21145.7960556572
2023-01-19 16:00:00,20872.03692686,12513.503487965469
2023-01-19 17:00:00,20843.89204239,13329.494050177842
2023-01-19 18:00:00,20983.86343556,14659.872135878011
2023-01-19 19:00:00,21092.64688954,18019.9980198345
2023-01-19 20:00:00,21105.16605006,15728.172661314004
2023-01-19 21:00:00,20937.76595319,11034.411157004062
2023-01-19 22:00:00,21060.37219679,7895.741072531362
2023-01-19 23:00:00,21081.07666877,8834.554181146344
2023-01-20 00:00:00,21053.77327818,11066.624460316249
2023-01-20 01:00:00,21119.67692557,10215.374702213085
2023-01-20 02:00:00,21080.31476549,13043.88432767551
2023-01-20 03:00:00,21088.59052961,7074.534384929725
2023-01-20 04:00:00,20993.99787419,11373.825398737274
2023-01-20 05:00:00,20990.19638437,11087.660751951184
2023-01-20 06:00:00,20948.74396094,9517.178540844012
2023-01-20 07:00:00,20966.17326883,10867.295570645576
2023-01-20 08:00:00,20965.96139534,9647.36870887516
2023-01-20 09:00:00,20964.75005855,9087.934231544055
2023-01-20 10:00:00,20973.106069,8674.702887567748
2023-01-20 11:00:00,20967.08562767,7903.823448205455
2023-01-20 12:00:00,21093.92512709,14837.792702410305
2023-01-20 13:00:00,21062.13888689,14205.173411585663
2023-01-20 14:00:00,21154.66724001,19419.782921941674
2023-01-20 15:00:00,21152.53231443,20683.44370774674
2023-01-20 16:00:00,21320.32680341,24773.31935782185
2023-01-20 17:00:00,21353.64476255,18346.788612864475
2023-01-20 18:00:00,21385.56458896,19177.65373833524
2023-01-20 19:00:00,21496.70829987,17856.994769464392
2023-01-20 20:00:00,22278.68685852,51315.02337614168
2023-01-20 21:00:00,22314.61903085,24321.61927573252
2023-01-20 22:00:00,22598.09337759,25897.92029793376
2023-01-20 23:00:00,22680.26386993,18571.62816517724
2023-01-21 00:00:00,22585.90022439,24876.838767767527
2023-01-21 01:00:00,22569.44357947,10926.269109889736
2023-01-21 02:00:00,22558.63495461,9848.981635184378
2023-01-21 03:00:00,22556.38304466,8334.416540684026
2023-01-21 04:00:00,22608.01353118,9478.071823547014
2023-01-21 05:00:00,22581.54118837,7031.293847091208
2023-01-21 06:00:00,22624.80719287,7947.226154661063
2023-01-21 07:00:00,22645.46945463,9538.690991237294
2023-01-21 08:00:00,22711.6541784,15222.885443797664
2023-01-21 09:00:00,23045.54135053,25686.47680551097
2023-01-21 10:00:00,22781.19331228,60536.43580512073
2023-01-21 11:00:00,22906.74326844,18865.80072468189
2023-01-21 12:00:00,23046.60711918,18776.47252825152
2023-01-21 13:00:00,22933.75122224,14715.126457189708
2023-01-21 14:00:00,22955.57131056,11567.96170581736
2023-01-21 15:00:00,22997.58481013,24544.227872190346
2023-01-21 16:00:00,23191.4273122,21813.456490576893
2023-01-21 17:00:00,23226.26301919,24786.43403172649
