datetime,block_bytes
2024-04-11 09:00:00,1648271.8
2024-04-11 08:00:00,1657248.22222222
2024-04-11 07:00:00,1757277.71428571
2024-04-11 06:00:00,1664598.75
2024-04-11 05:00:00,1675932.28571429
2024-04-11 04:00:00,1679609.5
2024-04-11 03:00:00,1681116.83333333
2024-04-11 02:00:00,1627909.6
2024-04-11 01:00:00,1698360.54545455
2024-04-11 00:00:00,1590518.16666667
2024-04-10 23:00:00,1574563.5
2024-04-10 22:00:00,1594011.6
2024-04-10 21:00:00,1628300.14285714
2024-04-10 20:00:00,1650521.0
2024-04-10 19:00:00,1568174.75
2024-04-10 18:00:00,1496780.4
2024-04-10 17:00:00,1666575.8
2024-04-10 16:00:00,1593358.375
2024-04-10 15:00:00,1608495.85714286
2024-04-10 14:00:00,1545703.33333333
2024-04-10 13:00:00,1713534.4
2024-04-10 12:00:00,1761942.88888889
2024-04-10 11:00:00,1669815.2
2024-04-10 10:00:00,1679613.6
2024-04-10 09:00:00,1705959.16666667
2024-04-10 08:00:00,1665127.33333333
2024-04-10 07:00:00,1641036.5
2024-04-10 06:00:00,1802975.875
2024-04-10 05:00:00,1758908.57142857
2024-04-10 04:00:00,1622586.71428571
2024-04-10 03:00:00,1624820.2
2024-04-10 02:00:00,1550220.5
2024-04-10 01:00:00,2096835.6
2024-04-10 00:00:00,2194913.4
2024-04-09 23:00:00,1730177.42857143
2024-04-09 22:00:00,1634286.75
2024-04-09 21:00:00,1602944.33333333
2024-04-09 20:00:00,1706677.22222222
2024-04-09 19:00:00,1686306.0
2024-04-09 18:00:00,1609322.33333333
2024-04-09 17:00:00,1704065.88888889
2024-04-09 16:00:00,1754387.0
2024-04-09 15:00:00,1664215.0
2024-04-09 14:00:00,1653947.57142857
2024-04-09 13:00:00,1623847.75
2024-04-09 12:00:00,1546245.5
2024-04-09 11:00:00,1943763.8
2024-04-09 10:00:00,1771186.22222222
2024-04-09 09:00:00,1606708.66666667
2024-04-09 08:00:00,1633283.0
2024-04-09 07:00:00,2077818.5
2024-04-09 06:00:00,1946363.0
2024-04-09 05:00:00,1858220.375
2024-04-09 04:00:00,1831634.5
2024-04-09 03:00:00,1722452.0
2024-04-09 02:00:00,2255205.375
2024-04-09 01:00:00,2176305.375
2024-04-09 00:00:00,2186069.75
2024-04-08 23:00:00,2375212.42857143
2024-04-08 22:00:00,2282608.88888889
2024-04-08 21:00:00,2146024.0
2024-04-08 20:00:00,2056588.0
2024-04-08 19:00:00,2368659.0
2024-04-08 18:00:00,2568904.66666667
2024-04-08 17:00:00,2069437.25
2024-04-08 16:00:00,1942072.0
2024-04-08 15:00:00,1782232.16666667
2024-04-08 14:00:00,1730457.78571429
2024-04-08 13:00:00,1731580.75
2024-04-08 12:00:00,1675733.33333333
2024-04-08 11:00:00,1894700.2
2024-04-08 10:00:00,1870093.75
2024-04-08 09:00:00,1717044.16666667
2024-04-08 08:00:00,1749717.42857143
2024-04-08 07:00:00,1772397.57142857
2024-04-08 06:00:00,2077524.2
2024-04-08 05:00:00,1715317.14285714
2024-04-08 04:00:00,1731885.83333333
2024-04-08 03:00:00,1951985.0
2024-04-08 02:00:00,1703850.16666667
2024-04-08 01:00:00,2037367.83333333
2024-04-08 00:00:00,1833729.85714286
2024-04-07 23:00:00,2336232.85714286
2024-04-07 22:00:00,1996754.625
2024-04-07 21:00:00,1798758.22222222
2024-04-07 20:00:00,1792265.71428571
2024-04-07 19:00:00,1906577.88888889
2024-04-07 18:00:00,1649712.42857143
2024-04-07 17:00:00,1790484.83333333
2024-04-07 16:00:00,1688660.6
2024-04-07 15:00:00,1662718.0
2024-04-07 14:00:00,1908228.66666667
2024-04-07 13:00:00,1986948.5
2024-04-07 12:00:00,2314149.11111111
2024-04-07 11:00:00,2063802.0
2024-04-07 10:00:00,1858442.83333333
2024-04-07 09:00:00,2028801.41666667
2024-04-07 08:00:00,2033868.44444444
2024-04-07 07:00:00,1849376.125
2024-04-07 06:00:00,1759007.875
2024-04-07 05:00:00,1735375.4
2024-04-07 04:00:00,1732854.72727273
2024-04-07 03:00:00,1635225.5
2024-04-07 02:00:00,1711624.375
2024-04-07 01:00:00,1737514.6
2024-04-07 00:00:00,1525828.25
2024-04-06 23:00:00,1687152.75
2024-04-06 22:00:00,1793231.0
2024-04-06 21:00:00,1733039.77777778
2024-04-06 20:00:00,1736027.5
2024-04-06 19:00:00,1880075.36363636
2024-04-06 18:00:00,1763598.875
2024-04-06 17:00:00,1724385.45454545
2024-04-06 16:00:00,1637195.625
2024-04-06 15:00:00,1585953.0
2024-04-06 14:00:00,1869201.8
2024-04-06 13:00:00,1673493.2
2024-04-06 12:00:00,1676129.0
2024-04-06 11:00:00,1607734.33333333
2024-04-06 10:00:00,1666098.8
2024-04-06 09:00:00,1623925.25
2024-04-06 08:00:00,1397415.42857143
2024-04-06 07:00:00,1805634.71428571
2024-04-06 06:00:00,1616121.16666667
2024-04-06 05:00:00,1603779.4
2024-04-06 04:00:00,1733051.0
2024-04-06 03:00:00,1802164.5
2024-04-06 02:00:00,1850660.83333333
2024-04-06 01:00:00,1831801.83333333
2024-04-06 00:00:00,1751653.66666667
2024-04-05 23:00:00,1774578.75
2024-04-05 22:00:00,1676460.25
2024-04-05 21:00:00,1811012.71428571
2024-04-05 20:00:00,1714079.33333333
2024-04-05 19:00:00,1919660.33333333
2024-04-05 18:00:00,1967588.6
2024-04-05 17:00:00,1740260.66666667
2024-04-05 16:00:00,1798237.5
2024-04-05 15:00:00,1987002.33333333
2024-04-05 14:00:00,2073865.22222222
2024-04-05 13:00:00,1854436.85714286
2024-04-05 12:00:00,1797112.125
2024-04-05 11:00:00,1789688.625
2024-04-05 10:00:00,1468668.875
2024-04-05 09:00:00,1622677.8
2024-04-05 08:00:00,1613050.66666667
2024-04-05 07:00:00,1555447.6
2024-04-05 06:00:00,1715569.6
2024-04-05 05:00:00,1873971.66666667
2024-04-05 04:00:00,1844158.9
2024-04-05 03:00:00,1821072.875
2024-04-05 02:00:00,1620560.0
2024-04-05 01:00:00,1573632.33333333
2024-04-05 00:00:00,1463172.0
2024-04-04 23:00:00,1805608.22222222
2024-04-04 22:00:00,1542227.0
2024-04-04 21:00:00,1781267.875
2024-04-04 20:00:00,1559494.66666667
2024-04-04 19:00:00,1557798.0
2024-04-04 18:00:00,1699118.4
2024-04-04 17:00:00,1554233.54545455
2024-04-04 16:00:00,1540514.0
2024-04-04 15:00:00,1574919.5
2024-04-04 14:00:00,1663680.33333333
2024-04-04 13:00:00,1626925.16666667
2024-04-04 12:00:00,1387071.25
2024-04-04 11:00:00,1766992.5
2024-04-04 10:00:00,1800280.0
2024-04-04 09:00:00,1787730.0
2024-04-04 08:00:00,1756897.25
2024-04-04 07:00:00,1953060.28571429
2024-04-04 06:00:00,1621313.5
2024-04-04 05:00:00,1772501.14285714
2024-04-04 04:00:00,1849882.55555556
2024-04-04 03:00:00,1907585.75
2024-04-04 02:00:00,1873130.55555556
2024-04-04 01:00:00,1671815.5
2024-04-04 00:00:00,1622349.5
2024-04-03 23:00:00,1587651.66666667
2024-04-03 22:00:00,1557288.4
2024-04-03 21:00:00,2228797.25
2024-04-03 20:00:00,1710113.2
2024-04-03 19:00:00,1712866.0
2024-04-03 18:00:00,1734677.2
2024-04-03 17:00:00,1433156.5
2024-04-03 16:00:00,1438175.0
2024-04-03 15:00:00,1514691.75
2024-04-03 14:00:00,1911813.5
2024-04-03 13:00:00,2039646.6
2024-04-03 12:00:00,1638396.5
2024-04-03 11:00:00,1800716.83333333
2024-04-03 10:00:00,1758249.09090909
2024-04-03 09:00:00,1623475.5
2024-04-03 08:00:00,2065707.625
2024-04-03 07:00:00,1962957.11111111
2024-04-03 06:00:00,1599236.16666667
2024-04-03 05:00:00,1550053.0
2024-04-03 04:00:00,1612340.25
2024-04-03 03:00:00,1858022.90909091
2024-04-03 02:00:00,1810691.0
2024-04-03 01:00:00,1820490.66666667
2024-04-03 00:00:00,1571505.33333333
2024-04-02 23:00:00,1874858.28571429
2024-04-02 22:00:00,1687856.6
2024-04-02 21:00:00,1772269.75
2024-04-02 20:00:00,1821392.42857143
2024-04-02 19:00:00,1740772.0
2024-04-02 18:00:00,1717115.4
2024-04-02 17:00:00,1733673.71428571
2024-04-02 16:00:00,1622803.16666667
2024-04-02 15:00:00,1710734.66666667
2024-04-02 14:00:00,1662471.66666667
2024-04-02 13:00:00,1709369.14285714
2024-04-02 12:00:00,1710573.16666667
2024-04-02 11:00:00,1541996.6
2024-04-02 10:00:00,1730494.42857143
2024-04-02 09:00:00,1705669.2
2024-04-02 08:00:00,1872798.625
2024-04-02 07:00:00,1636937.66666667
2024-04-02 06:00:00,2193215.4
2024-04-02 05:00:00,2171586.83333333
2024-04-02 04:00:00,1864012.44444444
2024-04-02 03:00:00,2072856.25
2024-04-02 02:00:00,1954800.33333333
2024-04-02 01:00:00,1680805.83333333
2024-04-02 00:00:00,1690927.33333333
2024-04-01 23:00:00,2068754.125
2024-04-01 22:00:00,1816348.71428571
2024-04-01 21:00:00,1755765.8
2024-04-01 20:00:00,1741278.5
2024-04-01 19:00:00,1768644.75
2024-04-01 18:00:00,1752785.25
2024-04-01 17:00:00,1729253.6
2024-04-01 16:00:00,1689876.6
2024-04-01 15:00:00,1833252.4
2024-04-01 14:00:00,1624507.5
2024-04-01 13:00:00,1841683.8
2024-04-01 12:00:00,1750125.25
2024-04-01 11:00:00,1736575.57142857
2024-04-01 10:00:00,1748203.5
2024-04-01 09:00:00,2347893.86666667
2024-04-01 08:00:00,2174858.6
2024-04-01 07:00:00,1841442.8
2024-04-01 06:00:00,2443648.5
2024-04-01 05:00:00,1997873.0
2024-04-01 04:00:00,2448647.0
2024-04-01 03:00:00,2228949.0
2024-04-01 02:00:00,2426426.14285714
2024-04-01 01:00:00,2866460.66666667
2024-04-01 00:00:00,2603668.8
2024-03-31 23:00:00,2502361.25
2024-03-31 22:00:00,2986104.66666667
2024-03-31 21:00:00,2604603.66666667
2024-03-31 20:00:00,2967910.42857143
2024-03-31 19:00:00,2647093.64285714
2024-03-31 18:00:00,1679647.0
2024-03-31 17:00:00,2094152.0
2024-03-31 16:00:00,1639582.5
2024-03-31 15:00:00,2187280.28571429
2024-03-31 14:00:00,1910054.4
2024-03-31 13:00:00,1606482.5
2024-03-31 12:00:00,1983530.2
2024-03-31 11:00:00,1812458.83333333
2024-03-31 10:00:00,2151037.66666667
2024-03-31 09:00:00,2224304.0
2024-03-31 08:00:00,2015460.0
2024-03-31 07:00:00,2601466.25
2024-03-31 06:00:00,2406619.5
2024-03-31 05:00:00,2810713.5
2024-03-31 04:00:00,2093689.66666667
2024-03-31 03:00:00,1852568.4
2024-03-31 02:00:00,1726126.33333333
2024-03-31 01:00:00,1952450.66666667
2024-03-31 00:00:00,1780021.14285714
2024-03-30 23:00:00,1799461.75
2024-03-30 22:00:00,1783944.42857143
2024-03-30 21:00:00,1459130.33333333
2024-03-30 20:00:00,1851992.0
2024-03-30 19:00:00,1836785.0
2024-03-30 18:00:00,1831263.33333333
2024-03-30 17:00:00,1821085.88888889
2024-03-30 16:00:00,1690304.0
2024-03-30 15:00:00,1619918.0
2024-03-30 14:00:00,1742762.5
2024-03-30 13:00:00,1648672.6
2024-03-30 12:00:00,2134653.375
2024-03-30 11:00:00,1910772.16666667
2024-03-30 10:00:00,1878603.625
2024-03-30 09:00:00,1964693.63636364
2024-03-30 08:00:00,1678850.57142857
2024-03-30 07:00:00,1634856.5
2024-03-30 06:00:00,1901051.71428571
2024-03-30 05:00:00,1812965.0
2024-03-30 04:00:00,1744633.54545455
2024-03-30 03:00:00,1754772.2
2024-03-30 02:00:00,1703225.75
2024-03-30 01:00:00,1799247.1
2024-03-30 00:00:00,1691905.75
2024-03-29 23:00:00,1579905.0
2024-03-29 22:00:00,1694270.42857143
2024-03-29 21:00:00,1762594.5
2024-03-29 20:00:00,1692281.3
2024-03-29 19:00:00,1824125.33333333
2024-03-29 18:00:00,1593857.5
2024-03-29 17:00:00,1705392.71428571
2024-03-29 16:00:00,1730336.90909091
2024-03-29 15:00:00,2046999.16666667
2024-03-29 14:00:00,1554645.4
2024-03-29 13:00:00,1806057.0
2024-03-29 12:00:00,1320531.0
2024-03-29 11:00:00,1626705.4
2024-03-29 10:00:00,1699910.2
2024-03-29 09:00:00,1701295.6
2024-03-29 08:00:00,1686443.5
2024-03-29 07:00:00,1671192.75
2024-03-29 06:00:00,1713880.6
2024-03-29 05:00:00,1636295.0
2024-03-29 04:00:00,1556319.0
2024-03-29 03:00:00,1850905.0
2024-03-29 02:00:00,1522317.625
2024-03-29 01:00:00,1626602.88888889
2024-03-29 00:00:00,1631407.0
2024-03-28 23:00:00,1723284.5
2024-03-28 22:00:00,1563031.28571429
2024-03-28 21:00:00,1554440.0
2024-03-28 20:00:00,1540266.25
2024-03-28 19:00:00,1693106.25
2024-03-28 18:00:00,1647682.875
2024-03-28 17:00:00,1745509.44444444
2024-03-28 16:00:00,1775830.2
2024-03-28 15:00:00,1733650.625
2024-03-28 14:00:00,1881119.33333333
2024-03-28 13:00:00,1581979.28571429
2024-03-28 12:00:00,1513064.0
2024-03-28 11:00:00,1573955.33333333
2024-03-28 10:00:00,1686189.0
2024-03-28 09:00:00,1402458.11111111
2024-03-28 08:00:00,1666496.83333333
2024-03-28 07:00:00,1506911.4
2024-03-28 06:00:00,1502943.6
2024-03-28 05:00:00,1852437.71428571
2024-03-28 04:00:00,1745044.16666667
2024-03-28 03:00:00,1642913.0
2024-03-28 02:00:00,1657116.75
2024-03-28 01:00:00,1560524.16666667
2024-03-28 00:00:00,1904590.55555556
2024-03-27 23:00:00,2009226.6
2024-03-27 22:00:00,1977396.42857143
2024-03-27 21:00:00,1751660.25
2024-03-27 20:00:00,1746108.57142857
2024-03-27 19:00:00,1654719.25
2024-03-27 18:00:00,1655214.42857143
2024-03-27 17:00:00,1631629.4
2024-03-27 16:00:00,1588216.33333333
2024-03-27 15:00:00,1520990.0
2024-03-27 14:00:00,1610531.33333333
2024-03-27 13:00:00,1533524.0
2024-03-27 12:00:00,1675930.0
2024-03-27 11:00:00,1583828.66666667
2024-03-27 10:00:00,1662309.16666667
2024-03-27 09:00:00,1528739.2
2024-03-27 08:00:00,2115370.5
2024-03-27 07:00:00,1547387.8
2024-03-27 06:00:00,2176007.28571429
2024-03-27 05:00:00,1594762.0
2024-03-27 04:00:00,1891990.83333333
2024-03-27 03:00:00,1724991.75
2024-03-27 02:00:00,1742410.44444444
2024-03-27 01:00:00,2490636.5
2024-03-27 00:00:00,2840415.8
2024-03-26 23:00:00,2825843.11111111
2024-03-26 22:00:00,2200237.5
2024-03-26 21:00:00,2269979.2
2024-03-26 20:00:00,2063910.83333333
2024-03-26 19:00:00,2051773.66666667
2024-03-26 18:00:00,2243348.33333333
2024-03-26 17:00:00,2057625.55555556
