datetime,taker_buy_volume,taker_sell_volume,taker_buy_ratio,taker_sell_ratio,taker_buy_sell_ratio
2024-04-20 02:00:00,1956200.0,666000.0,0.7460148,0.2539852,2.93723724
2024-04-20 01:00:00,914200.0,332800.0,0.73311949,0.26688051,2.74699519
2024-04-20 00:00:00,1134800.0,1075200.0,0.51348416,0.48651584,1.05543155
2024-04-19 23:00:00,1345800.0,2398200.0,0.35945513,0.64054487,0.56117088
2024-04-19 22:00:00,334600.0,910800.0,0.2686687,0.7313313,0.36736935
2024-04-19 21:00:00,371800.0,662000.0,0.35964403,0.64035597,0.56163142
2024-04-19 20:00:00,899400.0,546000.0,0.6222499,0.3777501,1.64725275
2024-04-19 19:00:00,685000.0,353800.0,0.65941471,0.34058529,1.9361221
2024-04-19 18:00:00,1388800.0,649800.0,0.68125184,0.31874816,2.13727301
2024-04-19 17:00:00,2090400.0,858200.0,0.70894662,0.29105338,2.43579585
2024-04-19 16:00:00,3306600.0,2630400.0,0.55694795,0.44305205,1.25707117
2024-04-19 15:00:00,1442000.0,628800.0,0.69634924,0.30365076,2.293257
2024-04-19 14:00:00,886600.0,683200.0,0.56478532,0.43521468,1.29771663
2024-04-19 13:00:00,1340600.0,1411600.0,0.48710123,0.51289877,0.94970247
2024-04-19 12:00:00,817000.0,1407400.0,0.36729006,0.63270994,0.58050306
2024-04-19 11:00:00,627600.0,1203400.0,0.34276352,0.65723648,0.52152235
2024-04-19 10:00:00,1086800.0,601200.0,0.64383886,0.35616114,1.8077179
2024-04-19 09:00:00,674600.0,404000.0,0.62544039,0.37455961,1.66980198
2024-04-19 08:00:00,2668400.0,2747800.0,0.49267014,0.50732986,0.97110416
2024-04-19 07:00:00,2837000.0,5098600.0,0.3575029,0.6424971,0.55642725
2024-04-19 06:00:00,4336400.0,1853400.0,0.70057191,0.29942809,2.33970001
2024-04-19 05:00:00,245600.0,965200.0,0.2028411,0.7971589,0.25445504
2024-04-19 04:00:00,1318400.0,695800.0,0.65455268,0.34544732,1.89479736
2024-04-19 03:00:00,2593600.0,1726200.0,0.60039817,0.39960183,1.50249102
2024-04-19 02:00:00,4716600.0,7226200.0,0.39493251,0.60506749,0.6527082
2024-04-19 01:00:00,1045200.0,2023200.0,0.34063355,0.65936645,0.51660735
2024-04-19 00:00:00,128800.0,532800.0,0.19467956,0.80532044,0.24174174
2024-04-18 23:00:00,179800.0,176800.0,0.50420639,0.49579361,1.01696833
2024-04-18 22:00:00,353600.0,168200.0,0.67765427,0.32234573,2.10225922
2024-04-18 21:00:00,803600.0,334600.0,0.70602706,0.29397294,2.40167364
2024-04-18 20:00:00,1197000.0,381800.0,0.75817076,0.24182924,3.13514929
2024-04-18 19:00:00,1596200.0,607200.0,0.72442589,0.27557411,2.62878788
2024-04-18 18:00:00,917800.0,563200.0,0.61971641,0.38028359,1.62961648
2024-04-18 17:00:00,781200.0,699600.0,0.52755267,0.47244733,1.11663808
2024-04-18 16:00:00,3178400.0,3788000.0,0.45624713,0.54375287,0.83907075
2024-04-18 15:00:00,2707200.0,3080600.0,0.46774249,0.53225751,0.87878985
2024-04-18 14:00:00,2173200.0,2487600.0,0.46627188,0.53372812,0.87361312
2024-04-18 13:00:00,1693600.0,930400.0,0.64542683,0.35457317,1.82029235
2024-04-18 12:00:00,442400.0,1104400.0,0.28600983,0.71399017,0.4005795
2024-04-18 11:00:00,644400.0,885200.0,0.42128661,0.57871339,0.72797108
2024-04-18 10:00:00,441600.0,360000.0,0.5508982,0.4491018,1.22666667
2024-04-18 09:00:00,831400.0,438000.0,0.6549551,0.3450449,1.89817352
2024-04-18 08:00:00,446800.0,736400.0,0.37762001,0.62237999,0.60673547
2024-04-18 07:00:00,233200.0,328400.0,0.41524217,0.58475783,0.71010962
2024-04-18 06:00:00,560600.0,719800.0,0.43783193,0.56216807,0.77882745
2024-04-18 05:00:00,408800.0,1146200.0,0.26289389,0.73710611,0.35665678
2024-04-18 04:00:00,1724400.0,1416800.0,0.54896218,0.45103782,1.21710898
2024-04-18 03:00:00,1833400.0,542600.0,0.771633,0.228367,3.37891633
2024-04-18 02:00:00,337200.0,439200.0,0.43431221,0.56568779,0.76775956
2024-04-18 01:00:00,132200.0,575800.0,0.18672316,0.81327684,0.22959361
2024-04-18 00:00:00,379400.0,692800.0,0.35385189,0.64614811,0.54763279
2024-04-17 23:00:00,648400.0,658400.0,0.49617386,0.50382614,0.98481166
2024-04-17 22:00:00,253400.0,86600.0,0.74529412,0.25470588,2.926097
2024-04-17 21:00:00,380200.0,417600.0,0.47656054,0.52343946,0.91044061
2024-04-17 20:00:00,243000.0,347600.0,0.41144599,0.58855401,0.6990794
2024-04-17 19:00:00,380600.0,568200.0,0.40113828,0.59886172,0.66983457
2024-04-17 18:00:00,437400.0,1226800.0,0.26282899,0.73717101,0.35653733
2024-04-17 17:00:00,1685200.0,1421400.0,0.54245799,0.45754201,1.18559167
2024-04-17 16:00:00,3646800.0,4201800.0,0.46464338,0.53535662,0.86791375
2024-04-17 15:00:00,2473400.0,5359400.0,0.31577469,0.68422531,0.46150689
2024-04-17 14:00:00,2756800.0,3935600.0,0.41192995,0.58807005,0.70047769
2024-04-17 13:00:00,824600.0,1173800.0,0.4126301,0.5873699,0.70250469
2024-04-17 12:00:00,996000.0,3553000.0,0.21894922,0.78105078,0.28032648
2024-04-17 11:00:00,121400.0,664000.0,0.15457092,0.84542908,0.18283133
2024-04-17 10:00:00,454200.0,1304800.0,0.25821489,0.74178511,0.34809933
2024-04-17 09:00:00,398000.0,342800.0,0.53725702,0.46274298,1.16102684
2024-04-17 08:00:00,1212400.0,941400.0,0.56291206,0.43708794,1.28786913
2024-04-17 07:00:00,572000.0,615000.0,0.48188711,0.51811289,0.9300813
2024-04-17 06:00:00,1660600.0,1202400.0,0.58002096,0.41997904,1.38107119
2024-04-17 05:00:00,2200200.0,1791200.0,0.55123516,0.44876484,1.22833854
2024-04-17 04:00:00,802400.0,297200.0,0.7297199,0.2702801,2.69986541
2024-04-17 03:00:00,340200.0,465000.0,0.42250373,0.57749627,0.7316129
2024-04-17 02:00:00,1318600.0,1203600.0,0.52279756,0.47720244,1.09554669
2024-04-17 01:00:00,1121200.0,458000.0,0.70997974,0.29002026,2.44803493
2024-04-17 00:00:00,1173000.0,603800.0,0.6601756,0.3398244,1.94269626
2024-04-16 23:00:00,69200.0,629000.0,0.099112,0.900888,0.1100159
2024-04-16 22:00:00,275200.0,546200.0,0.33503774,0.66496226,0.50384475
2024-04-16 21:00:00,2198200.0,861800.0,0.71836601,0.28163399,2.55070782
2024-04-16 20:00:00,321800.0,120200.0,0.7280543,0.2719457,2.67720466
2024-04-16 19:00:00,346600.0,858000.0,0.28773037,0.71226963,0.4039627
2024-04-16 18:00:00,1177800.0,732800.0,0.61645556,0.38354444,1.60725983
2024-04-16 17:00:00,803200.0,1660600.0,0.32600049,0.67399951,0.4836806
2024-04-16 16:00:00,2418400.0,2545600.0,0.48718775,0.51281225,0.95003143
2024-04-16 15:00:00,2344200.0,3088800.0,0.43147432,0.56852568,0.75893551
2024-04-16 14:00:00,2122800.0,1627000.0,0.56611019,0.43388981,1.30473264
2024-04-16 13:00:00,2607800.0,1462200.0,0.6407371,0.3592629,1.78347695
2024-04-16 12:00:00,636600.0,926200.0,0.40734579,0.59265421,0.68732455
2024-04-16 11:00:00,1088400.0,723600.0,0.60066225,0.39933775,1.50414594
2024-04-16 10:00:00,1235800.0,1448400.0,0.46039788,0.53960212,0.85321734
2024-04-16 09:00:00,697400.0,589800.0,0.54179615,0.45820385,1.18243472
2024-04-16 08:00:00,949200.0,516800.0,0.64747613,0.35252387,1.83668731
2024-04-16 07:00:00,1246400.0,628200.0,0.66488851,0.33511149,1.9840815
2024-04-16 06:00:00,2101600.0,1212200.0,0.63419639,0.36580361,1.73370731
2024-04-16 05:00:00,1348200.0,2617200.0,0.33999092,0.66000908,0.51513067
2024-04-16 04:00:00,1720800.0,4303400.0,0.28564789,0.71435211,0.39986987
2024-04-16 03:00:00,150400.0,387200.0,0.2797619,0.7202381,0.38842975
2024-04-16 02:00:00,604000.0,509400.0,0.54248249,0.45751751,1.18570868
2024-04-16 01:00:00,384800.0,501400.0,0.4342135,0.5657865,0.76745114
2024-04-16 00:00:00,870400.0,1148400.0,0.43114722,0.56885278,0.75792407
2024-04-15 23:00:00,611400.0,359400.0,0.62978986,0.37021014,1.70116861
2024-04-15 22:00:00,416000.0,404600.0,0.50694614,0.49305386,1.02817598
2024-04-15 21:00:00,350400.0,1059000.0,0.24861643,0.75138357,0.33087819
2024-04-15 20:00:00,337000.0,901000.0,0.27221325,0.72778675,0.37402886
2024-04-15 19:00:00,1699000.0,2375600.0,0.41697345,0.58302655,0.71518774
2024-04-15 18:00:00,779800.0,1715200.0,0.31254509,0.68745491,0.45464086
2024-04-15 17:00:00,615400.0,1450600.0,0.29787028,0.70212972,0.42423825
2024-04-15 16:00:00,1784800.0,1091200.0,0.62058414,0.37941586,1.6356305
2024-04-15 15:00:00,1788200.0,971200.0,0.64803943,0.35196057,1.84122735
2024-04-15 14:00:00,1568600.0,3283400.0,0.32328937,0.67671063,0.47773649
2024-04-15 13:00:00,924600.0,1488400.0,0.38317447,0.61682553,0.62120398
2024-04-15 12:00:00,884400.0,607200.0,0.59292035,0.40707965,1.45652174
2024-04-15 11:00:00,479200.0,1104000.0,0.30267812,0.69732188,0.43405797
2024-04-15 10:00:00,352800.0,513200.0,0.4073903,0.5926097,0.68745129
2024-04-15 09:00:00,476200.0,839800.0,0.3618541,0.6381459,0.56703977
2024-04-15 08:00:00,907600.0,757200.0,0.54517059,0.45482941,1.19862652
2024-04-15 07:00:00,493600.0,996800.0,0.33118626,0.66881374,0.49518459
2024-04-15 06:00:00,1767200.0,2706600.0,0.39501095,0.60498905,0.65292249
2024-04-15 05:00:00,350600.0,429000.0,0.4497178,0.5502822,0.81724942
2024-04-15 04:00:00,297600.0,772000.0,0.27823485,0.72176515,0.38549223
2024-04-15 03:00:00,641000.0,915800.0,0.41174203,0.58825797,0.69993448
2024-04-15 02:00:00,1770000.0,978200.0,0.64405793,0.35594207,1.80944592
2024-04-15 01:00:00,1809000.0,694600.0,0.72255951,0.27744049,2.60437662
2024-04-15 00:00:00,2712200.0,1045600.0,0.72175209,0.27824791,2.59391737
2024-04-14 23:00:00,1363800.0,1021200.0,0.5718239,0.4281761,1.33548766
2024-04-14 22:00:00,325800.0,1185000.0,0.21564734,0.78435266,0.27493671
2024-04-14 21:00:00,383800.0,107400.0,0.78135179,0.21864821,3.5735568
2024-04-14 20:00:00,220600.0,882600.0,0.19996374,0.80003626,0.24994335
2024-04-14 19:00:00,589200.0,223400.0,0.72507999,0.27492001,2.63742167
2024-04-14 18:00:00,948400.0,699200.0,0.57562515,0.42437485,1.35640732
2024-04-14 17:00:00,1888000.0,2944600.0,0.39067997,0.60932003,0.64117367
2024-04-14 16:00:00,1860200.0,1247200.0,0.59863552,0.40136448,1.49150096
2024-04-14 15:00:00,2054800.0,971200.0,0.67904825,0.32095175,2.11573311
2024-04-14 14:00:00,1760400.0,2270200.0,0.4367588,0.5632412,0.77543829
2024-04-14 13:00:00,784200.0,805800.0,0.49320755,0.50679245,0.97319434
2024-04-14 12:00:00,394400.0,870800.0,0.31172937,0.68827063,0.45291686
2024-04-14 11:00:00,623000.0,1138600.0,0.35365577,0.64634423,0.54716318
2024-04-14 10:00:00,750800.0,1097800.0,0.40614519,0.59385481,0.68391328
2024-04-14 09:00:00,931000.0,1663000.0,0.35890517,0.64109483,0.55983163
2024-04-14 08:00:00,1302200.0,923600.0,0.58504807,0.41495193,1.40991771
2024-04-14 07:00:00,2016200.0,809800.0,0.71344657,0.28655343,2.48975056
2024-04-14 06:00:00,1124000.0,963600.0,0.53841732,0.46158268,1.16645911
2024-04-14 05:00:00,842000.0,933000.0,0.4743662,0.5256338,0.90246517
2024-04-14 04:00:00,807000.0,948200.0,0.45977666,0.54022334,0.85108627
2024-04-14 03:00:00,1363000.0,2226600.0,0.37970805,0.62029195,0.61214408
2024-04-14 02:00:00,1357000.0,1944000.0,0.41108755,0.58891245,0.69804527
2024-04-14 01:00:00,1287400.0,1081000.0,0.54357372,0.45642628,1.19093432
2024-04-14 00:00:00,3149400.0,3488800.0,0.47443584,0.52556416,0.90271727
2024-04-13 23:00:00,2921000.0,4905600.0,0.37321442,0.62678558,0.59544194
2024-04-13 22:00:00,1417400.0,2279000.0,0.38345417,0.61654583,0.62193945
2024-04-13 21:00:00,9150200.0,7930800.0,0.53569463,0.46430537,1.15375498
2024-04-13 20:00:00,15568200.0,17860000.0,0.46572056,0.53427944,0.87167973
2024-04-13 19:00:00,4825000.0,6518600.0,0.42534998,0.57465002,0.74018961
2024-04-13 18:00:00,2378000.0,1168000.0,0.67061478,0.32938522,2.0359589
2024-04-13 17:00:00,2660600.0,2531200.0,0.51246196,0.48753804,1.051122
2024-04-13 16:00:00,2254200.0,651000.0,0.77591904,0.22408096,3.46267281
2024-04-13 15:00:00,460200.0,259200.0,0.63969975,0.36030025,1.77546296
2024-04-13 14:00:00,383800.0,207200.0,0.64940778,0.35059222,1.8523166
2024-04-13 13:00:00,358000.0,878800.0,0.28945666,0.71054334,0.40737369
2024-04-13 12:00:00,573000.0,448600.0,0.56088489,0.43911511,1.27730718
2024-04-13 11:00:00,217600.0,628200.0,0.25727122,0.74272878,0.3463865
2024-04-13 10:00:00,570400.0,92400.0,0.86059143,0.13940857,6.17316017
2024-04-13 09:00:00,254400.0,192200.0,0.56963726,0.43036274,1.32362123
2024-04-13 08:00:00,181800.0,883000.0,0.17073629,0.82926371,0.20588901
2024-04-13 07:00:00,291400.0,935800.0,0.23745111,0.76254889,0.31139132
2024-04-13 06:00:00,448800.0,983000.0,0.3134516,0.6865484,0.45656155
2024-04-13 05:00:00,444000.0,2311400.0,0.16113813,0.83886187,0.19209137
2024-04-13 04:00:00,1064400.0,2339400.0,0.31270932,0.68729068,0.45498846
2024-04-13 03:00:00,631600.0,1442400.0,0.3045323,0.6954677,0.43788131
2024-04-13 02:00:00,897600.0,867000.0,0.50867052,0.49132948,1.03529412
2024-04-13 01:00:00,1795200.0,2122000.0,0.45828653,0.54171347,0.84599434
2024-04-13 00:00:00,1406800.0,958200.0,0.59484144,0.40515856,1.46816948
2024-04-12 23:00:00,615000.0,683200.0,0.47373286,0.52626714,0.90017564
2024-04-12 22:00:00,135400.0,492000.0,0.21581128,0.78418872,0.27520325
2024-04-12 21:00:00,703400.0,633800.0,0.52602453,0.47397547,1.10981382
2024-04-12 20:00:00,1546400.0,1860800.0,0.45386241,0.54613759,0.83104041
2024-04-12 19:00:00,2091800.0,3334400.0,0.38549998,0.61450002,0.62733925
2024-04-12 18:00:00,15514000.0,11118200.0,0.58252792,0.41747208,1.39536975
2024-04-12 17:00:00,6308000.0,4752800.0,0.57030233,0.42969767,1.32721764
2024-04-12 16:00:00,1654200.0,1631400.0,0.50346969,0.49653031,1.01397573
2024-04-12 15:00:00,2288400.0,1118800.0,0.67163653,0.32836347,2.04540579
2024-04-12 14:00:00,1161400.0,1826800.0,0.38866207,0.61133793,0.63575651
2024-04-12 13:00:00,1383400.0,2329200.0,0.37262296,0.62737704,0.59393783
2024-04-12 12:00:00,1743000.0,1409000.0,0.55298223,0.44701777,1.23704755
2024-04-12 11:00:00,733200.0,244000.0,0.750307,0.249693,3.00491803
2024-04-12 10:00:00,176600.0,36800.0,0.82755389,0.17244611,4.79891304
2024-04-12 09:00:00,102200.0,746200.0,0.12046205,0.87953795,0.1369606
2024-04-12 08:00:00,77600.0,419200.0,0.15619968,0.84380032,0.1851145
2024-04-12 07:00:00,215800.0,226600.0,0.48779385,0.51220615,0.95233892
2024-04-12 06:00:00,101400.0,146400.0,0.40920097,0.59079903,0.69262295
2024-04-12 05:00:00,101200.0,356600.0,0.22105723,0.77894277,0.28379136
2024-04-12 04:00:00,363600.0,510000.0,0.41620879,0.58379121,0.71294118
2024-04-12 03:00:00,958000.0,720400.0,0.5707817,0.4292183,1.32981677
2024-04-12 02:00:00,813800.0,557400.0,0.59349475,0.40650525,1.45999282
2024-04-12 01:00:00,621600.0,228000.0,0.73163842,0.26836158,2.72631579
2024-04-12 00:00:00,398200.0,386000.0,0.50777863,0.49222137,1.03160622
2024-04-11 23:00:00,806200.0,588400.0,0.57808691,0.42191309,1.37015636
2024-04-11 22:00:00,1470200.0,539600.0,0.73151557,0.26848443,2.72461082
2024-04-11 21:00:00,810200.0,519400.0,0.6093562,0.3906438,1.55987678
2024-04-11 20:00:00,1318800.0,2064200.0,0.38983151,0.61016849,0.63889158
2024-04-11 19:00:00,241800.0,332200.0,0.42125436,0.57874564,0.72787477
2024-04-11 18:00:00,61000.0,627200.0,0.08863702,0.91136298,0.09725765
2024-04-11 17:00:00,2395600.0,1155400.0,0.67462687,0.32537313,2.0733945
2024-04-11 16:00:00,1407200.0,443800.0,0.76023771,0.23976229,3.17079766
2024-04-11 15:00:00,804000.0,1086200.0,0.42535181,0.57464819,0.74019518
2024-04-11 14:00:00,1148800.0,1818600.0,0.38714026,0.61285974,0.63169471
2024-04-11 13:00:00,1773600.0,3328000.0,0.34765564,0.65234436,0.53293269
2024-04-11 12:00:00,2373800.0,1930000.0,0.55155909,0.44844091,1.22994819
2024-04-11 11:00:00,2096800.0,901000.0,0.69944626,0.30055374,2.32719201
2024-04-11 10:00:00,409000.0,770600.0,0.3467277,0.6532723,0.53075526
2024-04-11 09:00:00,949400.0,847800.0,0.52826619,0.47173381,1.11983958
2024-04-11 08:00:00,1116600.0,392600.0,0.73986218,0.26013782,2.84411615
2024-04-11 07:00:00,1059800.0,480000.0,0.6882712,0.3117288,2.20791667
2024-04-11 06:00:00,444000.0,260400.0,0.63032368,0.36967632,1.70506912
2024-04-11 05:00:00,94200.0,94200.0,0.5,0.5,1.0
