datetime,funding_rates
2024-04-22 23:00:00,-0.00086587
2024-04-22 22:00:00,-0.00110163
2024-04-22 21:00:00,-0.00159677
2024-04-22 20:00:00,-0.0021238
2024-04-22 19:00:00,-0.0016669
2024-04-22 18:00:00,-0.00128045
2024-04-22 17:00:00,-0.00043345
2024-04-22 16:00:00,0.00052923
2024-04-22 15:00:00,0.0014265
2024-04-22 14:00:00,0.00333403
2024-04-22 13:00:00,0.0040299
2024-04-22 12:00:00,0.00327577
2024-04-22 11:00:00,0.00229917
2024-04-22 10:00:00,0.00307222
2024-04-22 09:00:00,0.00346967
2024-04-22 08:00:00,0.00301427
2024-04-22 07:00:00,0.00257037
2024-04-22 06:00:00,0.00409423
2024-04-22 05:00:00,0.00503083
2024-04-22 04:00:00,0.00471293
2024-04-22 03:00:00,0.004124
2024-04-22 02:00:00,0.00402813
2024-04-22 01:00:00,0.00377453
2024-04-22 00:00:00,0.0042209
2024-04-21 23:00:00,0.00498162
2024-04-21 22:00:00,0.0073354
2024-04-21 21:00:00,0.00950637
2024-04-21 20:00:00,0.01
2024-04-21 19:00:00,0.01
2024-04-21 18:00:00,0.01
2024-04-21 17:00:00,0.01
2024-04-21 16:00:00,0.00913575
2024-04-21 15:00:00,0.00765622
2024-04-21 14:00:00,0.00683857
2024-04-21 13:00:00,0.00531795
2024-04-21 12:00:00,0.00308448
2024-04-21 11:00:00,0.00044503
2024-04-21 10:00:00,-0.00132672
2024-04-21 09:00:00,-0.00234648
2024-04-21 08:00:00,-0.00246322
2024-04-21 07:00:00,-0.00193157
2024-04-21 06:00:00,-0.00074345
2024-04-21 05:00:00,0.0008955
2024-04-21 04:00:00,0.00114133
2024-04-21 03:00:00,0.00187887
2024-04-21 02:00:00,0.002478
2024-04-21 01:00:00,0.00330103
2024-04-21 00:00:00,0.00280443
2024-04-20 23:00:00,0.00348688
2024-04-20 22:00:00,0.00257892
2024-04-20 21:00:00,0.00258888
2024-04-20 20:00:00,0.00290808
2024-04-20 19:00:00,0.00190618
2024-04-20 18:00:00,0.00189117
2024-04-20 17:00:00,0.0033283
2024-04-20 16:00:00,0.00380595
2024-04-20 15:00:00,0.00415905
2024-04-20 14:00:00,0.00431878
2024-04-20 13:00:00,0.00467355
2024-04-20 12:00:00,0.00346847
2024-04-20 11:00:00,0.0017789
2024-04-20 10:00:00,0.00128188
2024-04-20 09:00:00,0.0009108
2024-04-20 08:00:00,-0.00017912
2024-04-20 07:00:00,-0.001194
2024-04-20 06:00:00,0.00029408
2024-04-20 05:00:00,0.00373303
2024-04-20 04:00:00,0.00660233
2024-04-20 03:00:00,0.00919662
2024-04-20 02:00:00,0.01
2024-04-20 01:00:00,0.01
2024-04-20 00:00:00,0.01
2024-04-19 23:00:00,0.01
2024-04-19 22:00:00,0.01
2024-04-19 21:00:00,0.01
2024-04-19 20:00:00,0.01
2024-04-19 19:00:00,0.01
2024-04-19 18:00:00,0.01
2024-04-19 17:00:00,0.00975747
2024-04-19 16:00:00,0.00730883
2024-04-19 15:00:00,0.00369227
2024-04-19 14:00:00,-0.00045593
2024-04-19 13:00:00,-0.00038843
2024-04-19 12:00:00,0.00114508
2024-04-19 11:00:00,0.00254733
2024-04-19 10:00:00,0.00282462
2024-04-19 09:00:00,0.00361777
2024-04-19 08:00:00,0.00586418
2024-04-19 07:00:00,0.00729902
2024-04-19 06:00:00,0.00621907
2024-04-19 05:00:00,0.0069549
2024-04-19 04:00:00,0.00794148
2024-04-19 03:00:00,0.0065807
2024-04-19 02:00:00,0.00352603
2024-04-19 01:00:00,0.000741
2024-04-19 00:00:00,-0.0020386
2024-04-18 23:00:00,-0.0036361
2024-04-18 22:00:00,-0.00441733
2024-04-18 21:00:00,-0.00512172
2024-04-18 20:00:00,-0.00423162
2024-04-18 19:00:00,-0.00200147
2024-04-18 18:00:00,-0.0016023
2024-04-18 17:00:00,-0.002312
2024-04-18 16:00:00,-0.00311608
2024-04-18 15:00:00,-0.00294212
2024-04-18 14:00:00,0.0007135
2024-04-18 13:00:00,0.00430793
2024-04-18 12:00:00,0.00659075
2024-04-18 11:00:00,0.00798012
2024-04-18 10:00:00,0.00860757
2024-04-18 09:00:00,0.0072147
2024-04-18 08:00:00,0.00618467
2024-04-18 07:00:00,0.00545068
2024-04-18 06:00:00,0.00424622
2024-04-18 05:00:00,0.00320255
2024-04-18 04:00:00,0.0034845
2024-04-18 03:00:00,0.00607377
2024-04-18 02:00:00,0.0075954
2024-04-18 01:00:00,0.007425
2024-04-18 00:00:00,0.00710057
2024-04-17 23:00:00,0.00698485
2024-04-17 22:00:00,0.0064954
2024-04-17 21:00:00,0.00485878
2024-04-17 20:00:00,0.00433188
2024-04-17 19:00:00,0.0036642
2024-04-17 18:00:00,0.00481392
2024-04-17 17:00:00,0.00650045
2024-04-17 16:00:00,0.00634738
2024-04-17 15:00:00,0.00609748
2024-04-17 14:00:00,0.00672898
2024-04-17 13:00:00,0.00909672
2024-04-17 12:00:00,0.00975812
2024-04-17 11:00:00,0.0098505
2024-04-17 10:00:00,0.00802962
2024-04-17 09:00:00,0.00579252
2024-04-17 08:00:00,0.00437702
2024-04-17 07:00:00,0.00256055
2024-04-17 06:00:00,0.00075522
2024-04-17 05:00:00,0.00131887
2024-04-17 04:00:00,0.00372458
2024-04-17 03:00:00,0.00482505
2024-04-17 02:00:00,0.00489948
2024-04-17 01:00:00,0.00548628
2024-04-17 00:00:00,0.00646037
2024-04-16 23:00:00,0.00694835
2024-04-16 22:00:00,0.00887295
2024-04-16 21:00:00,0.00999187
2024-04-16 20:00:00,0.00995535
2024-04-16 19:00:00,0.00987833
2024-04-16 18:00:00,0.00931588
2024-04-16 17:00:00,0.00756373
2024-04-16 16:00:00,0.0049023
2024-04-16 15:00:00,0.0025933
2024-04-16 14:00:00,0.00183425
2024-04-16 13:00:00,0.00269295
2024-04-16 12:00:00,0.00477677
2024-04-16 11:00:00,0.00633545
2024-04-16 10:00:00,0.00882602
2024-04-16 09:00:00,0.00999337
2024-04-16 08:00:00,0.00939
2024-04-16 07:00:00,0.00991073
2024-04-16 06:00:00,0.01
2024-04-16 05:00:00,0.00974668
2024-04-16 04:00:00,0.00715737
2024-04-16 03:00:00,0.00421367
2024-04-16 02:00:00,0.00359837
2024-04-16 01:00:00,0.00496382
2024-04-16 00:00:00,0.0054817
2024-04-15 23:00:00,0.00729317
2024-04-15 22:00:00,0.00969943
2024-04-15 21:00:00,0.01
2024-04-15 20:00:00,0.01
2024-04-15 19:00:00,0.01
2024-04-15 18:00:00,0.01
2024-04-15 17:00:00,0.01
2024-04-15 16:00:00,0.01
2024-04-15 15:00:00,0.0098392
2024-04-15 14:00:00,0.00772952
2024-04-15 13:00:00,0.00794697
2024-04-15 12:00:00,0.00778112
2024-04-15 11:00:00,0.00554017
2024-04-15 10:00:00,0.0038707
2024-04-15 09:00:00,0.00229525
2024-04-15 08:00:00,0.00172897
2024-04-15 07:00:00,0.00282382
2024-04-15 06:00:00,0.00347013
2024-04-15 05:00:00,0.00259735
2024-04-15 04:00:00,0.00333728
2024-04-15 03:00:00,0.0055434
2024-04-15 02:00:00,0.00661153
2024-04-15 01:00:00,0.00734808
2024-04-15 00:00:00,0.00951112
2024-04-14 23:00:00,0.01
2024-04-14 22:00:00,0.01
2024-04-14 21:00:00,0.01
2024-04-14 20:00:00,0.01
2024-04-14 19:00:00,0.01
2024-04-14 18:00:00,0.01
2024-04-14 17:00:00,0.01
2024-04-14 16:00:00,0.01
2024-04-14 15:00:00,0.01
2024-04-14 14:00:00,0.01
2024-04-14 13:00:00,0.01
2024-04-14 12:00:00,0.01
2024-04-14 11:00:00,0.01
2024-04-14 10:00:00,0.01
2024-04-14 09:00:00,0.01
2024-04-14 08:00:00,0.01
2024-04-14 07:00:00,0.01
2024-04-14 06:00:00,0.01
2024-04-14 05:00:00,0.01
2024-04-14 04:00:00,0.01
2024-04-14 03:00:00,0.01
2024-04-14 02:00:00,0.01
2024-04-14 01:00:00,0.01
2024-04-14 00:00:00,0.01
2024-04-13 23:00:00,0.01
2024-04-13 22:00:00,0.01
2024-04-13 21:00:00,0.01
2024-04-13 20:00:00,0.01
2024-04-13 19:00:00,0.01
2024-04-13 18:00:00,0.01
2024-04-13 17:00:00,0.01
2024-04-13 16:00:00,0.01
2024-04-13 15:00:00,0.01
2024-04-13 14:00:00,0.01
2024-04-13 13:00:00,0.01
2024-04-13 12:00:00,0.01
2024-04-13 11:00:00,0.01
2024-04-13 10:00:00,0.01
2024-04-13 09:00:00,0.01
2024-04-13 08:00:00,0.01
2024-04-13 07:00:00,0.01
2024-04-13 06:00:00,0.01
2024-04-13 05:00:00,0.01
2024-04-13 04:00:00,0.01
2024-04-13 03:00:00,0.01
2024-04-13 02:00:00,0.01
2024-04-13 01:00:00,0.01
2024-04-13 00:00:00,0.01
2024-04-12 23:00:00,0.01
2024-04-12 22:00:00,0.01
2024-04-12 21:00:00,0.01
2024-04-12 20:00:00,0.01
2024-04-12 19:00:00,0.01
2024-04-12 18:00:00,0.01114173
2024-04-12 17:00:00,0.01126328
2024-04-12 16:00:00,0.01126978
2024-04-12 15:00:00,0.01501413
2024-04-12 14:00:00,0.0209628
2024-04-12 13:00:00,0.02573825
2024-04-12 12:00:00,0.0294137
2024-04-12 11:00:00,0.03228697
2024-04-12 10:00:00,0.03339508
2024-04-12 09:00:00,0.03116625
2024-04-12 08:00:00,0.02773392
2024-04-12 07:00:00,0.02402695
2024-04-12 06:00:00,0.02242513
2024-04-12 05:00:00,0.02175633
2024-04-12 04:00:00,0.020102
2024-04-12 03:00:00,0.01532762
2024-04-12 02:00:00,0.01359118
2024-04-12 01:00:00,0.01263852
2024-04-12 00:00:00,0.01194988
2024-04-11 23:00:00,0.01036042
2024-04-11 22:00:00,0.01
2024-04-11 21:00:00,0.01
2024-04-11 20:00:00,0.01035028
2024-04-11 19:00:00,0.01308407
2024-04-11 18:00:00,0.01472908
2024-04-11 17:00:00,0.01629498
2024-04-11 16:00:00,0.01813267
2024-04-11 15:00:00,0.02190568
2024-04-11 14:00:00,0.0247114
2024-04-11 13:00:00,0.02726507
2024-04-11 12:00:00,0.0280816
2024-04-11 11:00:00,0.02667482
2024-04-11 10:00:00,0.02451378
2024-04-11 09:00:00,0.0224032
2024-04-11 08:00:00,0.02061593
2024-04-11 07:00:00,0.02097513
2024-04-11 06:00:00,0.02105193
2024-04-11 05:00:00,0.02152658
2024-04-11 04:00:00,0.0212988
2024-04-11 03:00:00,0.02063723
2024-04-11 02:00:00,0.02020273
2024-04-11 01:00:00,0.01880298
2024-04-11 00:00:00,0.0155826
2024-04-10 23:00:00,0.01310148
2024-04-10 22:00:00,0.01029138
2024-04-10 21:00:00,0.01
2024-04-10 20:00:00,0.01
2024-04-10 19:00:00,0.01
2024-04-10 18:00:00,0.01
2024-04-10 17:00:00,0.01
2024-04-10 16:00:00,0.01
2024-04-10 15:00:00,0.01108913
2024-04-10 14:00:00,0.0150904
2024-04-10 13:00:00,0.01622892
2024-04-10 12:00:00,0.0161751
2024-04-10 11:00:00,0.01451503
2024-04-10 10:00:00,0.01461188
2024-04-10 09:00:00,0.01435915
2024-04-10 08:00:00,0.01267353
2024-04-10 07:00:00,0.01353213
2024-04-10 06:00:00,0.01600933
2024-04-10 05:00:00,0.01840222
2024-04-10 04:00:00,0.01885418
2024-04-10 03:00:00,0.01692635
2024-04-10 02:00:00,0.01512425
2024-04-10 01:00:00,0.01287093
2024-04-10 00:00:00,0.01214467
2024-04-09 23:00:00,0.0122102
2024-04-09 22:00:00,0.01505658
2024-04-09 21:00:00,0.01702687
2024-04-09 20:00:00,0.0193531
2024-04-09 19:00:00,0.02093933
2024-04-09 18:00:00,0.02222055
2024-04-09 17:00:00,0.02185412
2024-04-09 16:00:00,0.02013167
2024-04-09 15:00:00,0.01947735
2024-04-09 14:00:00,0.02197912
2024-04-09 13:00:00,0.02314953
2024-04-09 12:00:00,0.02208163
2024-04-09 11:00:00,0.02088162
2024-04-09 10:00:00,0.01972617
2024-04-09 09:00:00,0.01970708
2024-04-09 08:00:00,0.02018848
2024-04-09 07:00:00,0.02122728
2024-04-09 06:00:00,0.0205582
2024-04-09 05:00:00,0.0191089
2024-04-09 04:00:00,0.01799175
2024-04-09 03:00:00,0.01811418
2024-04-09 02:00:00,0.01937912
2024-04-09 01:00:00,0.0197088
2024-04-09 00:00:00,0.02089708
2024-04-08 23:00:00,0.02129468
2024-04-08 22:00:00,0.02143243
2024-04-08 21:00:00,0.02062667
2024-04-08 20:00:00,0.0206986
2024-04-08 19:00:00,0.02335263
2024-04-08 18:00:00,0.02669995
2024-04-08 17:00:00,0.02911227
2024-04-08 16:00:00,0.03313247
2024-04-08 15:00:00,0.03781105
2024-04-08 14:00:00,0.03839647
2024-04-08 13:00:00,0.03740408
2024-04-08 12:00:00,0.03447863
2024-04-08 11:00:00,0.02636317
2024-04-08 10:00:00,0.01602728
2024-04-08 09:00:00,0.01
2024-04-08 08:00:00,0.01
2024-04-08 07:00:00,0.01
2024-04-08 06:00:00,0.01
2024-04-08 05:00:00,0.01
2024-04-08 04:00:00,0.01
2024-04-08 03:00:00,0.01
2024-04-08 02:00:00,0.01
2024-04-08 01:00:00,0.01
2024-04-08 00:00:00,0.01
2024-04-07 23:00:00,0.01
2024-04-07 22:00:00,0.01
2024-04-07 21:00:00,0.01
2024-04-07 20:00:00,0.01
2024-04-07 19:00:00,0.01
2024-04-07 18:00:00,0.01
2024-04-07 17:00:00,0.01
2024-04-07 16:00:00,0.01
2024-04-07 15:00:00,0.01
2024-04-07 14:00:00,0.01
2024-04-07 13:00:00,0.01
2024-04-07 12:00:00,0.01
2024-04-07 11:00:00,0.01
2024-04-07 10:00:00,0.01
2024-04-07 09:00:00,0.01
2024-04-07 08:00:00,0.01
2024-04-07 07:00:00,0.01
2024-04-07 06:00:00,0.01
2024-04-07 05:00:00,0.01
2024-04-07 04:00:00,0.01
2024-04-07 03:00:00,0.01
2024-04-07 02:00:00,0.01
2024-04-07 01:00:00,0.01
2024-04-07 00:00:00,0.01
2024-04-06 23:00:00,0.01
2024-04-06 22:00:00,0.01
2024-04-06 21:00:00,0.01
2024-04-06 20:00:00,0.01
2024-04-06 19:00:00,0.01
2024-04-06 18:00:00,0.01
2024-04-06 17:00:00,0.01
2024-04-06 16:00:00,0.01
2024-04-06 15:00:00,0.01
2024-04-06 14:00:00,0.01
2024-04-06 13:00:00,0.01
2024-04-06 12:00:00,0.01
2024-04-06 11:00:00,0.01
2024-04-06 10:00:00,0.01
2024-04-06 09:00:00,0.01
2024-04-06 08:00:00,0.01
2024-04-06 07:00:00,0.01
2024-04-06 06:00:00,0.01
2024-04-06 05:00:00,0.01
2024-04-06 04:00:00,0.01
2024-04-06 03:00:00,0.01
2024-04-06 02:00:00,0.01
2024-04-06 01:00:00,0.01
2024-04-06 00:00:00,0.01
2024-04-05 23:00:00,0.01
2024-04-05 22:00:00,0.01
2024-04-05 21:00:00,0.01
2024-04-05 20:00:00,0.01
2024-04-05 19:00:00,0.01
2024-04-05 18:00:00,0.01
2024-04-05 17:00:00,0.01
2024-04-05 16:00:00,0.01
2024-04-05 15:00:00,0.01
2024-04-05 14:00:00,0.01
2024-04-05 13:00:00,0.01
2024-04-05 12:00:00,0.01
2024-04-05 11:00:00,0.01
2024-04-05 10:00:00,0.01
2024-04-05 09:00:00,0.01
2024-04-05 08:00:00,0.01
2024-04-05 07:00:00,0.01
2024-04-05 06:00:00,0.01
2024-04-05 05:00:00,0.01
2024-04-05 04:00:00,0.01
2024-04-05 03:00:00,0.01
2024-04-05 02:00:00,0.01
2024-04-05 01:00:00,0.01
2024-04-05 00:00:00,0.01
2024-04-04 23:00:00,0.01
2024-04-04 22:00:00,0.01
2024-04-04 21:00:00,0.01
2024-04-04 20:00:00,0.01
2024-04-04 19:00:00,0.01
2024-04-04 18:00:00,0.01
2024-04-04 17:00:00,0.01
2024-04-04 16:00:00,0.01
2024-04-04 15:00:00,0.01
2024-04-04 14:00:00,0.01
2024-04-04 13:00:00,0.01
2024-04-04 12:00:00,0.01
2024-04-04 11:00:00,0.01
2024-04-04 10:00:00,0.01
2024-04-04 09:00:00,0.01
2024-04-04 08:00:00,0.01
2024-04-04 07:00:00,0.01
2024-04-04 06:00:00,0.01
2024-04-04 05:00:00,0.01
2024-04-04 04:00:00,0.01
2024-04-04 03:00:00,0.01
2024-04-04 02:00:00,0.01
2024-04-04 01:00:00,0.01
2024-04-04 00:00:00,0.01
2024-04-03 23:00:00,0.01
2024-04-03 22:00:00,0.01
2024-04-03 21:00:00,0.01
2024-04-03 20:00:00,0.01
2024-04-03 19:00:00,0.01
2024-04-03 18:00:00,0.01
2024-04-03 17:00:00,0.01
2024-04-03 16:00:00,0.01
2024-04-03 15:00:00,0.01
2024-04-03 14:00:00,0.01
2024-04-03 13:00:00,0.01
2024-04-03 12:00:00,0.01
2024-04-03 11:00:00,0.01
2024-04-03 10:00:00,0.01
2024-04-03 09:00:00,0.01
2024-04-03 08:00:00,0.01
2024-04-03 07:00:00,0.01
2024-04-03 06:00:00,0.01
2024-04-03 05:00:00,0.01
2024-04-03 04:00:00,0.01
2024-04-03 03:00:00,0.01
2024-04-03 02:00:00,0.01
2024-04-03 01:00:00,0.01
2024-04-03 00:00:00,0.01
2024-04-02 23:00:00,0.01
2024-04-02 22:00:00,0.01
2024-04-02 21:00:00,0.01
2024-04-02 20:00:00,0.01
2024-04-02 19:00:00,0.0106021
2024-04-02 18:00:00,0.01098687
2024-04-02 17:00:00,0.01155335
2024-04-02 16:00:00,0.01519733
2024-04-02 15:00:00,0.0184436
2024-04-02 14:00:00,0.02216708
2024-04-02 13:00:00,0.021562
2024-04-02 12:00:00,0.0188808
2024-04-02 11:00:00,0.01526075
2024-04-02 10:00:00,0.01184632
2024-04-02 09:00:00,0.01
2024-04-02 08:00:00,0.01
2024-04-02 07:00:00,0.01
2024-04-02 06:00:00,0.01
2024-04-02 05:00:00,0.01
2024-04-02 04:00:00,0.01
2024-04-02 03:00:00,0.01
2024-04-02 02:00:00,0.01391327
2024-04-02 01:00:00,0.01390237
2024-04-02 00:00:00,0.01176042
2024-04-01 23:00:00,0.01074413
2024-04-01 22:00:00,0.01063708
2024-04-01 21:00:00,0.01243255
2024-04-01 20:00:00,0.01584045
2024-04-01 19:00:00,0.02016383
2024-04-01 18:00:00,0.02368633
2024-04-01 17:00:00,0.02663035
2024-04-01 16:00:00,0.02775472
2024-04-01 15:00:00,0.02871175
2024-04-01 14:00:00,0.03071188
2024-04-01 13:00:00,0.03266762
2024-04-01 12:00:00,0.03297413
2024-04-01 11:00:00,0.03276698
2024-04-01 10:00:00,0.03148518
2024-04-01 09:00:00,0.03091962
2024-04-01 08:00:00,0.03198492
2024-04-01 07:00:00,0.03758008
2024-04-01 06:00:00,0.04531277
2024-04-01 05:00:00,0.05092327
2024-04-01 04:00:00,0.05255912
2024-04-01 03:00:00,0.05595465
2024-04-01 02:00:00,0.06268992
2024-04-01 01:00:00,0.06833898
2024-04-01 00:00:00,0.07061465
2024-03-31 23:00:00,0.07021887
2024-03-31 22:00:00,0.07317825
2024-03-31 21:00:00,0.07210365
2024-03-31 20:00:00,0.06396737
2024-03-31 19:00:00,0.05114183
2024-03-31 18:00:00,0.03925867
2024-03-31 17:00:00,0.03989145
2024-03-31 16:00:00,0.04002902
2024-03-31 15:00:00,0.04159102
2024-03-31 14:00:00,0.04507333
2024-03-31 13:00:00,0.04846172
2024-03-31 12:00:00,0.0477
2024-03-31 11:00:00,0.0447808
2024-03-31 10:00:00,0.0442326
2024-03-31 09:00:00,0.04327333
2024-03-31 08:00:00,0.04103128
2024-03-31 07:00:00,0.0397735
2024-03-31 06:00:00,0.03791928
2024-03-31 05:00:00,0.03493668
2024-03-31 04:00:00,0.03245407
2024-03-31 03:00:00,0.03149258
2024-03-31 02:00:00,0.03012377
2024-03-31 01:00:00,0.03087382
2024-03-31 00:00:00,0.0323213
2024-03-30 23:00:00,0.0332735
2024-03-30 22:00:00,0.03421795
2024-03-30 21:00:00,0.03470707
2024-03-30 20:00:00,0.03606808
2024-03-30 19:00:00,0.03699027
2024-03-30 18:00:00,0.03671712
2024-03-30 17:00:00,0.0361537
2024-03-30 16:00:00,0.03482567
2024-03-30 15:00:00,0.0347796
2024-03-30 14:00:00,0.03558427
2024-03-30 13:00:00,0.0364992
2024-03-30 12:00:00,0.03711612
2024-03-30 11:00:00,0.03718158
2024-03-30 10:00:00,0.0367145
2024-03-30 09:00:00,0.0344653
2024-03-30 08:00:00,0.03252262
2024-03-30 07:00:00,0.03221637
2024-03-30 06:00:00,0.03089998
2024-03-30 05:00:00,0.02820737
2024-03-30 04:00:00,0.02466807
2024-03-30 03:00:00,0.02210668
2024-03-30 02:00:00,0.02077207
2024-03-30 01:00:00,0.01967782
2024-03-30 00:00:00,0.01889647
2024-03-29 23:00:00,0.02067008
2024-03-29 22:00:00,0.02281122
2024-03-29 21:00:00,0.02350262
2024-03-29 20:00:00,0.02574827
2024-03-29 19:00:00,0.02664753
2024-03-29 18:00:00,0.02809285
2024-03-29 17:00:00,0.02904815
2024-03-29 16:00:00,0.02972733
2024-03-29 15:00:00,0.03115142
2024-03-29 14:00:00,0.03137033
2024-03-29 13:00:00,0.02963463
2024-03-29 12:00:00,0.02883168
2024-03-29 11:00:00,0.03013465
2024-03-29 10:00:00,0.03065123
2024-03-29 09:00:00,0.02929143
2024-03-29 08:00:00,0.02698672
2024-03-29 07:00:00,0.02386577
2024-03-29 06:00:00,0.02182733
2024-03-29 05:00:00,0.02103262
2024-03-29 04:00:00,0.0197907
2024-03-29 03:00:00,0.01994542
2024-03-29 02:00:00,0.0207613
2024-03-29 01:00:00,0.02005912
2024-03-29 00:00:00,0.01865947
2024-03-28 23:00:00,0.0182084
2024-03-28 22:00:00,0.01727185
2024-03-28 21:00:00,0.0180666
2024-03-28 20:00:00,0.01977687
2024-03-28 19:00:00,0.02400673
2024-03-28 18:00:00,0.02590633
2024-03-28 17:00:00,0.0274288
2024-03-28 16:00:00,0.02867055
2024-03-28 15:00:00,0.031892
2024-03-28 14:00:00,0.03462143
2024-03-28 13:00:00,0.03445992
2024-03-28 12:00:00,0.03204708
2024-03-28 11:00:00,0.029628
2024-03-28 10:00:00,0.02784265
2024-03-28 09:00:00,0.02723703
2024-03-28 08:00:00,0.02932165
2024-03-28 07:00:00,0.02943235
2024-03-28 06:00:00,0.02940553
2024-03-28 05:00:00,0.02984218
2024-03-28 04:00:00,0.02910143
2024-03-28 03:00:00,0.02813617
2024-03-28 02:00:00,0.0277118
2024-03-28 01:00:00,0.02709273
2024-03-28 00:00:00,0.02561502
2024-03-27 23:00:00,0.02371972
2024-03-27 22:00:00,0.02630855
2024-03-27 21:00:00,0.03021757
2024-03-27 20:00:00,0.03294223
2024-03-27 19:00:00,0.03425722
2024-03-27 18:00:00,0.03569967
2024-03-27 17:00:00,0.03797298
2024-03-27 16:00:00,0.04164118
2024-03-27 15:00:00,0.04514082
2024-03-27 14:00:00,0.04292093
2024-03-27 13:00:00,0.04106942
2024-03-27 12:00:00,0.03805455
2024-03-27 11:00:00,0.03616283
2024-03-27 10:00:00,0.03386173
2024-03-27 09:00:00,0.03131457
2024-03-27 08:00:00,0.02995927
2024-03-27 07:00:00,0.03009742
2024-03-27 06:00:00,0.0305323
2024-03-27 05:00:00,0.02926237
2024-03-27 04:00:00,0.02815395
2024-03-27 03:00:00,0.02727112
2024-03-27 02:00:00,0.02541242
2024-03-27 01:00:00,0.02673425
2024-03-27 00:00:00,0.02847022
2024-03-26 23:00:00,0.0302119
2024-03-26 22:00:00,0.03238907
2024-03-26 21:00:00,0.03576422
2024-03-26 20:00:00,0.03682767
2024-03-26 19:00:00,0.03904613
2024-03-26 18:00:00,0.03953645
2024-03-26 17:00:00,0.03396047
2024-03-26 16:00:00,0.02838908
2024-03-26 15:00:00,0.02536003
2024-03-26 14:00:00,0.02209772
2024-03-26 13:00:00,0.02037007
2024-03-26 12:00:00,0.01882423
2024-03-26 11:00:00,0.01821882
2024-03-26 10:00:00,0.01821687
2024-03-26 09:00:00,0.01758387
2024-03-26 08:00:00,0.01791823
2024-03-26 07:00:00,0.01868365
2024-03-26 06:00:00,0.01921417
2024-03-26 05:00:00,0.02204612
2024-03-26 04:00:00,0.02538248
2024-03-26 03:00:00,0.02658425
2024-03-26 02:00:00,0.02578973
2024-03-26 01:00:00,0.02463175
2024-03-26 00:00:00,0.02255865
2024-03-25 23:00:00,0.02266517
2024-03-25 22:00:00,0.02370257
2024-03-25 21:00:00,0.0229043
2024-03-25 20:00:00,0.02498173
2024-03-25 19:00:00,0.0285372
2024-03-25 18:00:00,0.03112992
2024-03-25 17:00:00,0.03195053
2024-03-25 16:00:00,0.03026957
